"","X","budget","popularity","production_countries","release_date","revenue","runtime","spoken_languages","vote_average","vote_classes","Comp_Universal","Comp_Paramount","Comp_Warner","Comp_20fox","Comp_Columbia","Comp_NewLine","Comp_Disney","Comp_VillageRoadshow","Comp_Miramax","Comp_Pixar","Comp_RelMedia","Comp_MGM","Comp_DreamWorks","Comp_Touchstone","Comp_CanalPlus","genere" 
"3034",3034,7000000,21276864,1,"28/09/2011",6038942,112,1,7.4,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thriller"
"3036",3036,7000000,2550045,1,"08/04/1983",1246141,100,1,4.5,"0 a 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"3039",3039,7000000,7155519,0,"25/09/2009",1429299,106,1,5.7,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"3040",3040,7000000,13635828,1,"22/01/2010",382946,106,1,6.7,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"3044",3044,7000000,8184588,1,"02/10/2015",573335,103,1,7.1,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Romance"
"3045",3045,7000000,226778,1,"01/08/2010",453079,108,1,5.9,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"3046",3046,7000000,3120016,0,"27/02/2013",1310673,170,0,6.7,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Science Fiction"
"3047",3047,7000000,8207425,1,"01/01/2010",46488,108,1,6,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crime"
"3048",3048,6000000,34917447,1,"22/01/1999",30471,108,1,7.2,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"3050",3050,7000000,533861,0,"11/10/2012",12400000,76,0,5.1,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Animation"
"3052",3052,7000000,8591387,1,"11/03/2008",8900000,97,1,6.9,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Science Fiction"
"3053",3053,6900000,26181753,1,"24/09/1993",7993039,102,1,7.4,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"3057",3057,6900000,25613197,1,"21/09/2012",44287131,101,1,5.6,"5 a 6",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Thriller"
"3058",3058,6800000,21285206,0,"04/09/2010",7103838,130,1,7.9,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"War"
"3060",3060,6500000,60225219,1,"02/10/2014",255273813,99,1,5.6,"5 a 6",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Horror"
"3061",3061,7,0.050456,0,"09/08/2009",7,82,0,5.2,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Romance"
"3062",3062,6500000,17705671,1,"12/07/1991",57504069,112,1,7.4,"7 a 8",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Crime"
"3063",3063,6500000,6847099,1,"24/07/1987",54215416,108,1,6.8,"6 a 7",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Drama"
"3064",3064,6500000,11208769,1,"25/06/1980",31899000,105,1,6.8,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mystery"
"3066",3066,6500000,11142389,1,"09/04/1999",28451622,98,1,7,"7 a 8",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Crime"
"3067",3067,6500000,11885221,1,"07/09/2006",13368437,88,1,5.1,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"3068",3068,6500000,12524953,1,"12/03/1971",12376563,131,1,7,"7 a 8",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Science Fiction"
"3070",3070,6500000,40688426,0,"02/10/2011",17693675,100,1,7,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"3071",3071,6500000,240034,0,"30/09/2004",11850214,105,1,7,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crime"
"3072",3072,6500000,2639106,1,"21/10/2005",2025032,100,1,8,"8 a 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thriller"
"3073",3073,6500000,16574756,1,"31/05/2013",2401510,116,1,6.5,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"3074",3074,6500000,5483531,1,"23/07/2004",1548955,96,1,6.8,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Romance"
"3075",3075,6500000,8432401,1,"13/11/2009",1521261,113,1,7.1,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"History"
"3078",3078,6400000,74234793,1,"26/10/1984",78371200,108,1,7.3,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Science Fiction"
"3079",3079,4800000,11086001,0,"09/02/2003",79384880,121,0,7.4,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"3081",3081,4000000,14961629,1,"15/05/1985",14237000,91,1,7.3,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horror"
"3082",3082,6000000,16139771,1,"20/10/1995",2122561,94,1,6.8,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Romance"
"3083",3083,6000000,67608041,1,"07/07/1978",181813770,110,1,7.2,"7 a 8",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Romance"
"3084",3084,6000000,49802914,1,"18/12/1986",138530565,120,1,7.5,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"War"
"3085",3085,6000000,1620985,1,"25/06/2004",119114517,122,1,6.8,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Documentary"
"3086",3086,6000000,24499996,1,"23/09/1969",102308889,110,1,7.4,"7 a 8",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Western"
"3087",3087,6000000,59961523,1,"27/08/1964",102272727,139,1,7.4,"7 a 8",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Comedy"
"3089",3089,6000000,23431117,1,"18/10/1961",43656822,152,1,7,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crime"
"3090",3090,6000000,15929648,1,"25/07/1980",39846344,98,1,6.6,"6 a 7",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"3091",3091,6000000,5537646,1,"16/07/1999",25059640,106,1,7.1,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"3092",3092,6000000,64025031,1,"19/07/1995",23341568,106,1,8.1,"8 a 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crime"
"3093",3093,8000000,12654051,1,"11/08/1989",22168359,89,1,5.5,"5 a 6",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Horror"
"3094",3094,5000000,35108498,1,"29/03/2002",38275483,92,1,5.9,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Romance"
"3095",3095,6000000,40196514,1,"07/09/2008",44703995,109,1,7.3,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Romance"
"3096",3096,6000000,760445,1,"31/12/1946",20400000,144,1,6.2,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Western"
"3097",3097,6000000,24351305,1,"22/05/1981",50244700,99,1,6.9,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Science Fiction"
"3098",3098,6000000,12601677,1,"08/08/2007",18197398,89,1,4.4,"0 a 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"3099",3099,12716953,7077505,0,"31/01/1997",18814720,113,1,6.3,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crime"
"3100",3100,6000000,4053017,1,"16/04/2003",18750246,91,1,6.6,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Music"
"3101",3101,6000000,15639016,1,"23/04/1998",5.8e+07,99,1,6.5,"6 a 7",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"Fantasy"
"3102",3102,6000000,389204,1,"24/05/1995",1.2e+07,98,1,5.4,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horror"
"3103",3103,6000000,26286954,1,"01/09/2006",48027970,121,1,7.4,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"3104",3104,5000000,8008844,1,"12/10/1989",11642254,96,1,5.2,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horror"
"3105",3105,5000000,1268514,1,"27/04/2012",9206470,100,1,6.5,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crime"
"3106",3106,6000000,0.041651,0,"15/02/2008",7518876,42,1,8,"8 a 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Documentary"
"3107",3107,6000000,3561198,1,"26/02/1999",6852450,101,1,6.1,"6 a 7",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"3108",3108,6000000,14988746,1,"07/09/2012",13231461,96,1,6.4,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thriller"
"3109",3109,6000000,6497285,1,"06/03/2009",6670712,104,1,6.9,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"3110",3110,6000000,19411141,0,"07/07/2011",19560274,96,1,6.8,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"3111",3111,7000000,7034618,1,"28/08/2008",6230276,94,1,4.8,"0 a 5",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Comedy"
"3112",3112,6000000,26218912,1,"21/04/1999",10409377,97,1,7.1,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Romance"
"3113",3113,5500000,15015271,1,"18/01/2014",5483299,120,1,6.4,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"3114",3114,6000000,5696491,1,"05/02/1999",4398989,95,1,5.5,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"3115",3115,6000000,5411243,1,"27/08/1993",3283371,99,1,6.9,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"3116",3116,6000000,627257,1,"14/11/2003",2944752,94,1,6.6,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"History"
"3117",3117,6000000,4148253,1,"23/11/2001",2025238,95,1,6,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thriller"
"3118",3118,6244087,14970654,1,"17/06/1969",638641,145,1,7.6,"7 a 8",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Western"
"3119",3119,6000000,7161051,1,"03/07/2008",2899975,99,1,6.2,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"3121",3121,6000000,1478505,1,"08/06/1991",869325,107,1,4.6,"0 a 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Science Fiction"
"3122",3122,6000000,0.215464,1,"25/03/2011",399611,97,1,4.7,"0 a 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"3124",3124,134005,2260315,0,"15/07/2011",1332231,104,1,5.3,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"History"
"3126",3126,6000000,2404626,1,"05/09/2008",69497,85,1,4.7,"0 a 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"3129",3129,12000000,1019041,1,"08/11/2012",66351,95,1,5.6,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Crime"
"3132",3132,5952000,18119265,0,"04/02/1983",2120439,87,1,7.1,"7 a 8",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Fantasy"
"3133",3133,5300000,13034602,0,"17/05/2002",3897799,122,1,7,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"3134",3134,6000000,6349218,1,"20/01/2014",32251,86,1,5.5,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"3135",3135,4000000,5013575,0,"17/11/2008",530048,103,1,6.8,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"War"
"3136",3136,5800000,449029,1,"21/09/1964",6800000,133,1,7.2,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"War"
"3137",3137,6000000,1181832,0,"11/08/2005",27165581,108,1,6.8,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crime"
"3138",3138,3500159,22054546,1,"11/04/2002",76578641,112,1,6.2,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"3139",3139,5800000,3201886,1,"01/09/2006",7e+06,95,1,4.2,"0 a 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Adventure"
"3141",3141,5600000,22341462,0,"15/09/2009",18469680,85,0,6.4,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horror"
"3143",3143,5500000,28500913,1,"25/12/1973",159616327,129,1,7.9,"7 a 8",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"3144",3144,5500000,10439971,0,"15/05/1981",58972904,123,1,6.8,"6 a 7",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"History"
"3146",3146,5500000,19127239,1,"19/04/1973",15700000,105,1,7.4,"7 a 8",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Western"
"3148",3148,5500000,2141143,1,"06/06/1980",4865000,95,1,3.3,"0 a 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Science Fiction"
"3149",3149,4361898,2080741,0,"06/06/2003",3031801,92,1,5.6,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"3150",3150,5000000,779068,1,"23/10/2003",2466444,104,1,6.2,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thriller"
"3151",3151,6500000,15580335,1,"30/06/1989",37295445,120,1,7.6,"7 a 8",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"3155",3155,2200000,5206967,0,"26/01/2006",11502151,157,0,7.2,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"3158",3158,5500000,5033065,0,"07/09/2014",5e+06,120,1,5.9,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"3161",3161,4000000,42187986,1,"28/10/2005",152925093,92,1,6.3,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horror"
"3162",3162,15000000,53698683,1,"10/03/2016",108286421,103,1,6.8,"6 a 7",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Science Fiction"
"3163",3163,5000000,14752587,1,"21/10/2002",64282312,87,1,6.1,"6 a 7",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Documentary"
"3164",3164,4900000,48170508,1,"21/07/2016",44107032,81,1,6.3,"6 a 7",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Thriller"
"3165",3165,5000000,2915813,1,"19/10/2011",205703818,83,1,5.9,"5 a 6",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horror"
"3166",3166,5000000,5630466,1,"24/10/2014",103590271,89,1,4.9,"0 a 5",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horror"
"3167",3167,5000000,17304055,1,"27/02/1987",44793222,96,1,6.5,"6 a 7",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Horror"
"3168",3168,5500000,959729,0,"20/07/2013",99067206,115,1,7.5,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"3169",3169,5000000,20326337,1,"17/10/2012",142817992,95,1,5.2,"5 a 6",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horror"
"3170",3170,4100000,4028875,1,"16/09/1953",3.6e+07,135,1,6.4,"6 a 7",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"3171",3171,5000000,6470766,0,"21/05/1975",41833347,113,1,6.7,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"3172",3172,11000000,16856231,1,"05/09/1991",34872033,89,1,5.1,"5 a 6",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Horror"
"3173",3173,8000000,19683187,1,"16/11/2003",60378584,110,1,7,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crime"
"3174",3174,5000000,9358197,1,"23/12/1954",28200000,127,1,6.8,"6 a 7",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Science Fiction"
"3175",3175,5000000,19984477,1,"01/01/2014",86362372,84,1,5.2,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thriller"
"3176",3176,5000000,30271066,1,"02/10/1980",26010864,124,1,7.9,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"History"
"3177",3177,5000000,59454473,1,"07/09/2013",55198285,117,1,7.9,"7 a 8",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"History"
"3178",3178,3300000,20304235,1,"29/01/2015",64110728,83,1,5.1,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thriller"
"3179",3179,9000000,60715151,1,"11/10/2000",39723096,113,1,8.1,"8 a 10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mystery"
"3180",3180,5000000,35871248,1,"08/09/2013",44030246,104,1,6.3,"6 a 7",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Horror"
"3181",3181,5000000,18077963,1,"25/05/2006",26888376,97,1,6.9,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"3182",3182,5000000,20428237,0,"18/05/2000",1.1e+08,110,1,7.4,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Comedy"
"3183",3183,4600000,3214444,1,"06/06/2013",23198652,103,1,7.1,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"3184",3184,3500000,3656491,0,"02/03/1982",20659423,104,1,6.8,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Western"
"3186",3186,10000000,15688439,1,"26/08/2011",17273593,90,1,5.9,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"3187",3187,5000000,229951,0,"19/02/2016",24804129,134,1,7.1,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"3188",3188,5000000,26510558,1,"14/08/2014",40100000,93,1,6.1,"6 a 7",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thriller"
"3189",3189,5000000,35307577,1,"05/12/2014",43884652,99,1,7.5,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"3190",3190,5000000,4079111,1,"25/08/1954",1.5e+07,139,1,6,"6 a 7",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"History"
"3191",3191,5000000,7058868,1,"17/03/1981",19905359,99,1,6.4,"6 a 7",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"3192",3192,5000000,12904615,1,"28/07/1989",1.4e+07,100,1,4.8,"0 a 5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horror"
"3193",3193,5000000,18115566,1,"22/02/2002",368744044,95,1,6.2,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Romance"
"3194",3194,5000000,62554173,1,"24/01/2013",31724284,94,1,5,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crime"
"3195",3195,5000000,9483717,1,"29/09/1995",15116634,88,1,5,"5 a 6",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Thriller"
"3196",3196,5000000,16890285,0,"08/06/2001",33616692,106,0,7.3,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Romance"
"3197",3197,4000000,4912486,1,"09/04/2004",30039392,99,1,7.5,"7 a 8",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Comedy"
"3198",3198,5000000,5960149,1,"21/06/1996",13269963,135,1,6.9,"6 a 7",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Mystery"
"3199",3199,5000000,9302349,1,"21/10/1988",17768757,88,1,5.9,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horror"
"3201",3201,5000000,8452666,1,"14/04/1983",12232628,107,1,5.5,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thriller"
"3202",3202,5000000,17028252,1,"20/07/2011",25562924,86,1,5,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Science Fiction"
"3203",3203,5000000,19336367,1,"18/01/2008",16174377,102,1,6.5,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"3204",3204,5000000,38006982,1,"26/08/2015",54418872,103,1,6.7,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"3206",3206,5000000,0.835617,1,"25/12/1959",12200000,139,1,5.4,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"War"
"3207",3207,20000000,14947588,1,"28/01/2016",21164799,92,1,4.3,"0 a 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Romance"
"3208",3208,4,1199451,1,"08/12/1932",25,89,1,6.2,"6 a 7",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"War"
"3210",3210,8000000,303091,0,"21/05/2003",3432342,99,1,6.7,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Comedy"
"3212",3212,5000000,5348446,0,"01/11/1978",7230000,118,1,6.4,"6 a 7",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"War"
"3216",3216,5000000,49333137,1,"21/12/1968",5321508,175,1,8.1,"8 a 10",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Western"
"3217",3217,5000000,4149628,1,"13/07/2001",5476060,94,1,6.3,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Action"
"3218",3218,5000000,46114184,0,"12/06/2009",9760104,97,1,7.6,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Science Fiction"
"3219",3219,5000000,4498368,0,"14/05/2010",4074023,41,1,5.9,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Documentary"
"3220",3220,5000000,7673124,0,"14/05/1997",3263585,112,1,6.8,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"3221",3221,4000000,4992475,0,"18/05/2010",41424067,120,0,6.5,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"History"
"3222",3222,5000000,6174435,1,"06/08/2008",4040588,110,1,6.6,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"3223",3223,5000000,8753409,0,"02/09/1994",3049135,99,1,7,"7 a 8",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Fantasy"
"3224",3224,5000000,3943706,1,"11/09/2015",4842699,121,1,5.4,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"3225",3225,5000000,9169411,1,"15/10/2010",2614773,97,1,6,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Romance"
"3226",3226,5000000,2732031,1,"30/01/1998",1980338,116,1,6,"6 a 7",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Mystery"
"3227",3227,5000000,35252056,1,"09/02/2004",8203235,101,1,7.3,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Thriller"
"3229",3229,5000000,21343093,1,"09/10/2014",2450846,112,1,6.6,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mystery"
"3230",3230,5000000,10095184,1,"16/12/2010",5129058,91,1,6.9,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drama"
"3231",3231,5000000,4129165,1,"05/09/2003",742898,98,1,5.9,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Crime"
"3232",3232,5000000,30001024,1,"15/04/2016",3220371,95,1,6.7,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horror"
"3234",3234,5000000,1731035,1,"12/09/2014",846704,99,1,3.9,"0 a 5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mystery"
"3235",3235,7000000,11700578,1,"21/02/1996",560069,91,1,6.8,"6 a 7",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Crime"
"3237",3237,5000000,19940245,1,"22/01/2010",5476793,89,1,7.3,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horror"
"3239",3239,5000000,3894708,1,"10/09/2015",98450062,94,1,6,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horror"
"3240",3240,5000000,3792015,1,"01/01/2007",782102,90,1,6.2,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"War"
"3248",3248,5000000,5461487,0,"09/09/2009",17872796,99,0,7.1,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"3249",3249,1000000,14805264,1,"30/08/1996",24475416,135,1,7.4,"7 a 8",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Drama"
"3250",3250,4798235,2530216,0,"17/08/2011",209696,107,1,6.3,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Horror"
"3251",3251,4800000,3883192,1,"06/01/2005",80578934,94,1,5.7,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horror"
"3252",3252,5000000,19807295,1,"25/11/2011",3099314,120,1,7.1,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thriller"
"3254",3254,4700000,9617777,1,"22/08/1986",8025872,101,1,5.9,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Horror"
"3255",3255,4638783,4495256,1,"23/05/1973",1.1e+07,106,1,7.2,"7 a 8",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Western"
"3256",3256,4800000,35754865,1,"30/05/2013",10337387,90,1,5.6,"5 a 6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thriller"
"3261",3261,4500000,15002502,1,"22/03/1984",146198896,96,1,6.5,"6 a 7",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Crime"
"3262",3262,4500000,22585384,1,"05/07/1980",58853106,104,1,5.8,"5 a 6",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Drama"
"3263",3263,6000000,29834065,0,"09/03/1994",254700832,117,1,6.6,"6 a 7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"3264",3264,4500000,20403344,1,"13/08/1982",27092880,90,1,7,"7 a 8",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Comedy"
"3265",3265,4500000,5224593,1,"27/06/1956",10400000,116,1,6.9,"6 a 7",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Adventure"
